2345.000000,962.142063
2350.000000,962.106250
2355.000000,962.069562
2360.000000,962.032000
2365.000000,961.993563
2370.000000,961.954250
2375.000000,961.914062
2380.000000,961.873000
2385.000000,961.831063
2390.000000,961.788250
2395.000000,961.744563
2400.000000,961.700000
2405.000000,961.654562
2410.000000,961.608250
2415.000000,961.561063
2420.000000,961.513000
2425.000000,961.464062
2430.000000,961.414250
2435.000000,961.363562
2440.000000,961.312000
2445.000000,961.259563
2450.000000,961.206250
2455.000000,961.152063
2460.000000,961.097000
2465.000000,961.041062
2470.000000,960.984250
2475.000000,960.926563
2480.000000,960.868000
2485.000000,960.808562
2490.000000,960.748250
2495.000000,960.687063
2500.000000,960.625000
2505.000000,960.562063
2510.000000,960.498250
2515.000000,960.433562
2520.000000,960.368000
2525.000000,960.301563
2530.000000,960.234250
2535.000000,960.166062
2540.000000,960.097000
2545.000000,960.027063
2550.000000,959.956250
2555.000000,959.884563
2560.000000,959.812000
2565.000000,959.738563
2570.000000,959.664250
2575.000000,959.589062
2580.000000,959.513000
2585.000000,959.436063
2590.000000,959.358250
2595.000000,959.279562
2600.000000,959.200000
2605.000000,959.119563
2610.000000,959.038250
2615.000000,958.956063
2620.000000,958.873000
2625.000000,958.789062
2630.000000,958.704250
2635.000000,958.618563
2640.000000,958.532000
2645.000000,958.444563
2650.000000,958.356250
2655.000000,958.267063
2660.000000,958.177000
2665.000000,958.086063
2670.000000,957.994250
2675.000000,957.901563
2680.000000,957.808000
2685.000000,957.713562
2690.000000,957.618250
2695.000000,957.522062
2700.000000,957.425000
2705.000000,957.327063
2710.000000,957.228250
2715.000000,957.128563
2720.000000,957.028000
2725.000000,956.926563
2730.000000,956.824250
2735.000000,956.721063
2740.000000,956.617000
2745.000000,956.512062
2750.000000,956.406250
2755.000000,956.299562
2760.000000,956.192000
2765.000000,956.083562
2770.000000,955.974250
2775.000000,955.864063
2780.000000,955.753000
2785.000000,955.641062
2790.000000,955.528250
2795.000000,955.414562
2800.000000,955.300000
2805.000000,955.184563
2810.000000,955.068250
2815.000000,954.951063
2820.000000,954.833000
2825.000000,954.714062
2830.000000,954.594250
2835.000000,954.473563
2840.000000,954.352000
2845.000000,954.229563
2850.000000,954.106250
2855.000000,953.982062
2860.000000,953.857000
2865.000000,953.731063
2870.000000,953.604250
2875.000000,953.476562
2880.000000,953.348000
2885.000000,953.218562
2890.000000,953.088250
2895.000000,952.957063
2900.000000,952.825000
2905.000000,952.692063
2910.000000,952.558250
2915.000000,952.423563
2920.000000,952.288000
2925.000000,952.151562
2930.000000,952.014250
2935.000000,951.876062
2940.000000,951.737000
2945.000000,951.597062
2950.000000,951.456250
2955.000000,951.314562
2960.000000,951.172000
2965.000000,951.028563
2970.000000,950.884250
2975.000000,950.739063
2980.000000,950.593000
2985.000000,950.446063
2990.000000,950.298250
2995.000000,950.149563
3000.000000,950.000000
3005.000000,949.850000
3010.000000,949.700000
3015.000000,949.550000
3020.000000,949.400000
3025.000000,949.250000
3030.000000,949.100000
3035.000000,948.950000
3040.000000,948.800000
3045.000000,948.650000
3050.000000,948.500000
3055.000000,948.350000
3060.000000,948.200000
3065.000000,948.050000
3070.000000,947.900000
3075.000000,947.750000
3080.000000,947.600000
3085.000000,947.450000
3090.000000,947.300000
3095.000000,947.150000
3100.000000,947.000000
3105.000000,946.850000
3110.000000,946.700000
3115.000000,946.550000
3120.000000,946.400000
3125.000000,946.250000
3130.000000,946.100000
3135.000000,945.950000
3140.000000,945.800000
3145.000000,945.650000
3150.000000,945.500000
3155.000000,945.350000
3160.000000,945.200000
3165.000000,945.050000
3170.000000,944.900000
3175.000000,944.750000
3180.000000,944.600000
3185.000000,944.450000
3190.000000,944.300000
3195.000000,944.150000
3200.000000,944.000000
3205.000000,943.850000
3210.000000,943.700000
3215.000000,943.550000
3220.000000,943.400000
3225.000000,943.250000
3230.000000,943.100000
3235.000000,942.950000
3240.000000,942.800000
3245.000000,942.650000
3250.000000,942.500000
3255.000000,942.350000
3260.000000,942.200000
3265.000000,942.050000
3270.000000,941.900000
3275.000000,941.750000
3280.000000,941.600000
3285.000000,941.450000
3290.000000,941.300000
3295.000000,941.150000
3300.000000,941.000000
3305.000000,940.850000
3310.000000,940.700000
3315.000000,940.550000
3320.000000,940.400000
3325.000000,940.250000
3330.000000,940.100000
3335.000000,939.950000
3340.000000,939.800000
3345.000000,939.650000
3350.000000,939.500000
3355.000000,939.350000
3360.000000,939.200000
3365.000000,939.050000
3370.000000,938.900000
3375.000000,938.750000
3380.000000,938.600000
3385.000000,938.450000
3390.000000,938.300000
3395.000000,938.150000
3400.000000,938.000000
3405.000000,937.850000
3410.000000,937.700000
3415.000000,937.550000
3420.000000,937.400000
3425.000000,937.250000
3430.000000,937.100000
3435.000000,936.950000
3440.000000,936.800000
3445.000000,936.650000
3450.000000,936.500000
3455.000000,936.350000
3460.000000,936.200000
3465.000000,936.050000
3470.000000,935.900000
3475.000000,935.750000
3480.000000,935.600000
3485.000000,935.450000
3490.000000,935.300000
3495.000000,935.150000
3500.000000,935.000000
3505.000000,934.850000
3510.000000,934.700000
3515.000000,934.550000
3520.000000,934.400000
3525.000000,934.250000
3530.000000,934.100000
3535.000000,933.950000
3540.000000,933.800000
3545.000000,933.650000
3550.000000,933.500000
3555.000000,933.350000
3560.000000,933.200000
3565.000000,933.050000
3570.000000,932.900000
3575.000000,932.750000
3580.000000,932.600000
3585.000000,932.450000
3590.000000,932.300000
3595.000000,932.150000
3600.000000,932.000000
3605.000000,931.850000
3610.000000,931.700000
3615.000000,931.550000
3620.000000,931.400000
3625.000000,931.250000
3630.000000,931.100000
3635.000000,930.950000
3640.000000,930.800000
3645.000000,930.650000
3650.000000,930.500000
3655.000000,930.350000
3660.000000,930.200000
3665.000000,930.050000
3670.000000,929.900000
3675.000000,929.750000
3680.000000,929.600000
3685.000000,929.450000
3690.000000,929.300000
3695.000000,929.150000
3700.000000,929.000000
3705.000000,928.850000
3710.000000,928.700000
3715.000000,928.550000
3720.000000,928.400000
3725.000000,928.250000
3730.000000,928.100000
3735.000000,927.950000
3740.000000,927.800000
3745.000000,927.650000
3750.000000,927.500000
3755.000000,927.350000
3760.000000,927.200000
3765.000000,927.050000
3770.000000,926.900000
3775.000000,926.750000
3780.000000,926.600000
3785.000000,926.450000
3790.000000,926.300000
3795.000000,926.150000
3800.000000,926.000000
3805.000000,925.850000
3810.000000,925.700000
3815.000000,925.550000
3820.000000,925.400000
3825.000000,925.250000
3830.000000,925.100000
3835.000000,924.950000
3840.000000,924.800000
3845.000000,924.650000
3850.000000,924.500000
3855.000000,924.350000
3860.000000,924.200000
3865.000000,924.050000
3870.000000,923.900000
3875.000000,923.750000
3880.000000,923.600000
3885.000000,923.450000
3890.000000,923.300000
3895.000000,923.150000
3900.000000,923.000000
3905.000000,922.850000
3910.000000,922.700000
3915.000000,922.550000
3920.000000,922.400000
3925.000000,922.250000
3930.000000,922.100000
3935.000000,921.950000
3940.000000,921.800000
3945.000000,921.650000
3950.000000,921.500000
3955.000000,921.350000
3960.000000,921.200000
3965.000000,921.050000
3970.000000,920.900000
3975.000000,920.750000
3980.000000,920.600000
3985.000000,920.450000
3990.000000,920.300000
3995.000000,920.150000
4000.000000,920.000000
4005.000000,919.850000
4010.000000,919.700000
4015.000000,919.550000
4020.000000,919.400000
4025.000000,919.250000
4030.000000,919.100000
4035.000000,918.950000
4040.000000,918.800000
4045.000000,918.650000
4050.000000,918.500000
4055.000000,918.350000
4060.000000,918.200000
4065.000000,918.050000
4070.000000,917.900000
4075.000000,917.750000
4080.000000,917.600000
4085.000000,917.450000
4090.000000,917.300000
4095.000000,917.150000
4100.000000,917.000000
4105.000000,916.850000
4110.000000,916.700000
4115.000000,916.550000
4120.000000,916.400000
4125.000000,916.250000
4130.000000,916.100000
4135.000000,915.950000
4140.000000,915.800000
4145.000000,915.650000
4150.000000,915.500000
4155.000000,915.350000
4160.000000,915.200000
4165.000000,915.050000
4170.000000,914.900000
4175.000000,914.750000
4180.000000,914.600000
4185.000000,914.450000
4190.000000,914.300000
4195.000000,914.150000
4200.000000,914.000000
4205.000000,913.850000
4210.000000,913.700000
4215.000000,913.550000
4220.000000,913.400000
4225.000000,913.250000
4230.000000,913.100000
4235.000000,912.950000
4240.000000,912.800000
4245.000000,912.650000
4250.000000,912.500000
4255.000000,912.350000
4260.000000,912.200000
4265.000000,912.050000
4270.000000,911.900000
4275.000000,911.750000
4280.000000,911.600000
4285.000000,911.450000
4290.000000,911.300000
4295.000000,911.150000
4300.000000,911.000000
4305.000000,910.850000
4310.000000,910.700000
4315.000000,910.550000
4320.000000,910.400000
4325.000000,910.250000
4330.000000,910.100000
4335.000000,909.950000
4340.000000,909.800000
4345.000000,909.650000
4350.000000,909.500000
4355.000000,909.350000
4360.000000,909.200000
4365.000000,909.050000
4370.000000,908.900000
4375.000000,908.750000
4380.000000,908.600000
4385.000000,908.450000
4390.000000,908.300000
4395.000000,908.150000
4400.000000,908.000000
4405.000000,907.850000
4410.000000,907.700000
4415.000000,907.550000
4420.000000,907.400000
4425.000000,907.250000
4430.000000,907.100000
4435.000000,906.950000
4440.000000,906.800000
4445.000000,906.650000
4450.000000,906.500000
4455.000000,906.350000
4460.000000,906.200000
4465.000000,906.050000
4470.000000,905.900000
4475.000000,905.750000
4480.000000,905.600000
4485.000000,905.450000
4490.000000,905.300000
4495.000000,905.150000
4500.000000,905.000000
4505.000000,904.850000
4510.000000,904.700000
4515.000000,904.550000
4520.000000,904.400000
4525.000000,904.250000
4530.000000,904.100000
4535.000000,903.950000
4540.000000,903.800000
4545.000000,903.650000
4550.000000,903.500000
4555.000000,903.350000
4560.000000,903.200000
4565.000000,903.050000
4570.000000,902.900000
4575.000000,902.750000
4580.000000,902.600000
